Raiders of the Lost Ark--;,Steven Spielberg--;,1981--;,Archaeologist and adventurer Indiana Jones is hired by the US government to find the Ark of the Covenant before the Nazis.--;,"Harrison Ford, Karen Allen, Paul Freeman, Ronald Lacey--;,http://ia.media-imdb.com/images/M/MV5BMjA0ODEzMTc1Nl5BMl5BanBnXkFtZTcwODM2MjAxNA@@._V1_SX300.jpg--;
Ran--;,Akira Kurosawa--;,1985--;,"An elderly lord abdicates to his three sons, and the two corrupt ones turn against him.--;,"Tatsuya Nakadai, Akira Terao, Jinpachi Nezu, Daisuke Ryû--;,http://ia.media-imdb.com/images/M/MV5BNTEyNjg0MDM4OF5BMl5BanBnXkFtZTgwODI0NjUxODE@._V1_SX300.jpg--;
Rashomon--;,Akira Kurosawa--;,1950--;,A heinous crime and its aftermath are recalled from differing points of view.--;,"Toshirô Mifune, Machiko Kyô, Masayuki Mori, Takashi Shimura--;,"http://ia.media-imdb.com/images/M/MV5BMjEzMzA4NDE2OF5BMl5BanBnXkFtZTcwNTc5MDI2NQ@@._V1._CR0,0,503,683_SY132_CR4,0,89,132_AL_.jpg_V1_SX300.jpg--;
Rear Window--;,Alfred Hitchcock--;,1954--;,A wheelchair-bound photographer spies on his neighbours from his apartment window and becomes convinced one of them has committed murder.--;,"James Stewart, Grace Kelly, Wendell Corey, Thelma Ritter--;,http://ia.media-imdb.com/images/M/MV5BMjAxNDM0NTcyOV5BMl5BanBnXkFtZTgwODE1NjM0MTE@._V1_SX300.jpg--;
Rebecca--;,Alfred Hitchcock--;,1940--;,A self-conscious bride is tormented by the memory of her husband's dead first wife.--;,"Laurence Olivier, Joan Fontaine, George Sanders, Judith Anderson--;,"http://ia.media-imdb.com/images/M/MV5BMTM5ODA4ODMzM15BMl5BanBnXkFtZTcwOTA2NTEwNA@@._V1._CR9,22,314,458_SY132_CR0,0,89,132_AL_.jpg_V1_SX300.jpg--;
Requiem for a Dream--;,Darren Aronofsky--;,2000--;,The drug-induced utopias of four Coney Island people are shattered when their addictions run deep.--;,"Ellen Burstyn, Jared Leto, Jennifer Connelly, Marlon Wayans--;,http://ia.media-imdb.com/images/M/MV5BMTkzODMzODYwOF5BMl5BanBnXkFtZTcwODM2NjA2NQ@@._V1_SX300.jpg--;
Reservoir Dogs--;,Quentin Tarantino--;,1992--;,"After a simple jewelry heist goes terribly wrong, the surviving criminals begin to suspect that one of them is a police informant.--;,"Harvey Keitel, Tim Roth, Michael Madsen, Chris Penn--;,http://ia.media-imdb.com/images/M/MV5BMTQxMTAwMDQ3Nl5BMl5BanBnXkFtZTcwODMwNTgzMQ@@._V1_SX300.jpg--;
Rocky--;,John G. Avildsen--;,1976--;,"Rocky Balboa, a small-time boxer, gets a supremely rare chance to fight the heavy-weight champion, Apollo Creed, in a bout in which he strives to go the distance for his self-respect.--;,"Sylvester Stallone, Talia Shire, Burt Young, Carl Weathers--;,http://ia.media-imdb.com/images/M/MV5BMTY5MDMzODUyOF5BMl5BanBnXkFtZTcwMTQ3NTMyNA@@._V1_SX300.jpg--;
Roman Holiday--;,William Wyler--;,1953--;,A bored and sheltered princess escapes her guardians and falls in love with an American newsman in Rome.--;,"Gregory Peck, Audrey Hepburn, Eddie Albert, Hartley Power--;,http://ia.media-imdb.com/images/M/MV5BMTg1ODgzODA1Nl5BMl5BanBnXkFtZTcwNTI0MzU3Mg@@._V1_SX300.jpg--;
Room--;,Lenny Abrahamson--;,2015--;,A young boy is raised within the confines of a small shed.--;,"Brie Larson, Jacob Tremblay, Sean Bridgers, Wendy Crewson--;,http://ia.media-imdb.com/images/M/MV5BMjE4NzgzNzEwMl5BMl5BanBnXkFtZTgwMTMzMDE0NjE@._V1_SX300.jpg--;
Room--;,Lenny Abrahamson--;,2015--;,A young boy is raised within the confines of a small shed.--;,"Brie Larson, Jacob Tremblay, Sean Bridgers, Wendy Crewson--;,http://ia.media-imdb.com/images/M/MV5BMjE4NzgzNzEwMl5BMl5BanBnXkFtZTgwMTMzMDE0NjE@._V1_SX300.jpg--;
Rush--;,Ron Howard--;,2013--;,The merciless 1970s rivalry between Formula One rivals James Hunt and Niki Lauda.--;,"Chris Hemsworth, Daniel Brühl, Olivia Wilde, Alexandra Maria Lara--;,http://ia.media-imdb.com/images/M/MV5BMTQyMDE0MTY0OV5BMl5BanBnXkFtZTcwMjI2OTI0OQ@@._V1_SX300.jpg--;
Saving Private Ryan--;,Steven Spielberg--;,1998--;,"Following the Normandy Landings, a group of U.S. soldiers go behind enemy lines to retrieve a paratrooper whose brothers have been killed in action.--;,"Tom Hanks, Tom Sizemore, Edward Burns, Barry Pepper--;,http://ia.media-imdb.com/images/M/MV5BNjczODkxNTAxN15BMl5BanBnXkFtZTcwMTcwNjUxMw@@._V1_SX300.jpg--;
Scarface--;,Brian De Palma--;,1983--;,"In 1980 Miami, a determined Cuban immigrant takes over a drug cartel while succumbing to greed.--;,"Al Pacino, Steven Bauer, Michelle Pfeiffer, Mary Elizabeth Mastrantonio--;,http://ia.media-imdb.com/images/M/MV5BMjAzOTM4MzEwNl5BMl5BanBnXkFtZTgwMzU1OTc1MDE@._V1_SX300.jpg--;
Scent of a Woman--;,Martin Brest--;,1992--;,"A prep school student needing money agrees to 'babysit' a blind man, but the job is not at all what he anticipated.--;,"Al Pacino, Chris O'Donnell, James Rebhorn, Gabrielle Anwar--;,http://ia.media-imdb.com/images/M/MV5BMjE1Nzk4NDIzMl5BMl5BanBnXkFtZTgwODQxNzQxMTE@._V1_SX300.jpg--;
Schindler's List--;,Steven Spielberg--;,1993--;,"In Poland during World War II, Oskar Schindler gradually becomes concerned for his Jewish workforce after witnessing their persecution by the Nazis.--;,"Liam Neeson, Ben Kingsley, Ralph Fiennes, Caroline Goodall--;,http://ia.media-imdb.com/images/M/MV5BMzMwMTM4MDU2N15BMl5BanBnXkFtZTgwMzQ0MjMxMDE@._V1_SX300.jpg--;
Se7en--;,David Fincher--;,1995--;,"Two detectives, a rookie and a veteran, hunt a serial killer who uses the seven deadly sins as his modus operandi.--;,"Morgan Freeman, Andrew Kevin Walker, Daniel Zacapa, Brad Pitt--;,http://ia.media-imdb.com/images/M/MV5BMTQwNTU3MTE4NF5BMl5BanBnXkFtZTcwOTgxNDM2Mg@@._V1_SX300.jpg--;
Seven Samurai--;,Akira Kurosawa--;,1954--;,A poor village under attack by bandits recruits seven unemployed samurai to help them defend themselves.--;,"Toshirô Mifune, Takashi Shimura, Keiko Tsushima, Yukiko Shimazaki--;,http://ia.media-imdb.com/images/M/MV5BMTc5MDY1MjU5MF5BMl5BanBnXkFtZTgwNDM2OTE4MzE@._V1_SX300.jpg--;
Sherlock Holmes--;,Guy Ritchie--;,2009--;,Detective Sherlock Holmes and his stalwart partner Watson engage in a battle of wits and brawn with a nemesis whose plot is a threat to all of England.--;,"Robert Downey Jr., Jude Law, Rachel McAdams, Mark Strong--;,http://ia.media-imdb.com/images/M/MV5BMTg0NjEwNjUxM15BMl5BanBnXkFtZTcwMzk0MjQ5Mg@@._V1_SX300.jpg--;
Sherlock Holmes: A Game of Shadows--;,Guy Ritchie--;,2011--;,"Sherlock Holmes and his sidekick Dr. Watson join forces to outwit and bring down their fiercest adversary, Professor Moriarty.--;,"Robert Downey Jr., Jude Law, Noomi Rapace, Rachel McAdams--;,http://ia.media-imdb.com/images/M/MV5BMTQwMzQ5Njk1MF5BMl5BanBnXkFtZTcwNjIxNzIxNw@@._V1_SX300.jpg--;
Shutter Island--;,Martin Scorsese--;,2010--;,A U.S Marshal investigates the disappearance of a murderess who escaped from a hospital for the criminally insane.--;,"Leonardo DiCaprio, Mark Ruffalo, Ben Kingsley, Max von Sydow--;,http://ia.media-imdb.com/images/M/MV5BMTMxMTIyNzMxMV5BMl5BanBnXkFtZTcwOTc4OTI3Mg@@._V1_SX300.jpg--;
Sicario--;,Denis Villeneuve--;,2015--;,An idealistic FBI agent is enlisted by a government task force to aid in the escalating war against drugs at the border area between the U.S. and Mexico.--;,"Emily Blunt, Benicio Del Toro, Josh Brolin, Victor Garber--;,http://ia.media-imdb.com/images/M/MV5BMjA5NjM3NTk1M15BMl5BanBnXkFtZTgwMzg1MzU2NjE@._V1_SX300.jpg--;
Sin City--;,"Frank Miller, Robert Rodriguez, Quentin Tarantino--;,2005--;,"A film that explores the dark and miserable town, Basin City, and tells the story of three different people, all caught up in violent corruption.--;,"Jessica Alba, Devon Aoki, Alexis Bledel, Powers Boothe--;,http://ia.media-imdb.com/images/M/MV5BMTI2NjUyMDUyMV5BMl5BanBnXkFtZTcwMzU0OTkyMQ@@._V1_SX300.jpg--;
Singin' in the Rain--;,"Stanley Donen, Gene Kelly--;,1952--;,A silent film production company and cast make a difficult transition to sound.--;,"Gene Kelly, Donald O'Connor, Debbie Reynolds, Jean Hagen--;,http://ia.media-imdb.com/images/M/MV5BMTUxMTIyNTI4Nl5BMl5BanBnXkFtZTcwNTk1ODQyMg@@._V1_SX300.jpg--;
Skyfall--;,Sam Mendes--;,2012--;,"Bond's loyalty to M is tested when her past comes back to haunt her. Whilst MI6 comes under attack, 007 must track down and destroy the threat, no matter how personal the cost.--;,"Daniel Craig, Judi Dench, Javier Bardem, Ralph Fiennes--;,http://ia.media-imdb.com/images/M/MV5BMjAyODkzNDgzMF5BMl5BanBnXkFtZTcwMDMxMDI4Nw@@._V1_SX300.jpg--;
Snatch.--;,Guy Ritchie--;,2000--;,"Unscrupulous boxing promoters, violent bookmakers, a Russian gangster, incompetent amateur robbers, and supposedly Jewish jewelers fight to track down a priceless stolen diamond.--;,"Benicio Del Toro, Dennis Farina, Vinnie Jones, Brad Pitt--;,http://ia.media-imdb.com/images/M/MV5BMTk5NzE0MDQyNl5BMl5BanBnXkFtZTcwNzk4Mjk3OA@@._V1_SX300.jpg--;
Some Like It Hot--;,Billy Wilder--;,1959--;,"When two musicians witness a mob hit, they flee the state in an all-female band disguised as women, but further complications set in.--;,"Marilyn Monroe, Tony Curtis, Jack Lemmon, George Raft--;,http://ia.media-imdb.com/images/M/MV5BNzYzMDkzNDQ0N15BMl5BanBnXkFtZTcwNzQ0NDQyNA@@._V1_SX300.jpg--;
Spectre--;,Sam Mendes--;,2015--;,"A cryptic message from Bond's past sends him on a trail to uncover a sinister organization. While M battles political forces to keep the secret service alive, Bond peels back the layers of deceit to reveal the terrible truth behind SPECTRE.--;,"Daniel Craig, Christoph Waltz, Léa Seydoux, Ralph Fiennes--;,http://ia.media-imdb.com/images/M/MV5BMjM2Nzg4MzkwOF5BMl5BanBnXkFtZTgwNzA0OTE3NjE@._V1_SX300.jpg--;
Spirited Away--;,Hayao Miyazaki--;,2001--;,"During her family's move to the suburbs, a sullen 10-year-old girl wanders into a world ruled by gods, witches, and spirits, and where humans are changed into beasts.--;,"Rumi Hiiragi, Miyu Irino, Mari Natsuki, Takashi Naitô--;,http://ia.media-imdb.com/images/M/MV5BMjYxMDcyMzIzNl5BMl5BanBnXkFtZTYwNDg2MDU3._V1_SX300.jpg--;
Spotlight--;,Tom McCarthy--;,2015--;,"The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.--;,"Mark Ruffalo, Michael Keaton, Rachel McAdams, Liev Schreiber--;,http://ia.media-imdb.com/images/M/MV5BMjIyOTM5OTIzNV5BMl5BanBnXkFtZTgwMDkzODE2NjE@._V1_SX300.jpg--;
Spotlight--;,Tom McCarthy--;,2015--;,"The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.--;,"Mark Ruffalo, Michael Keaton, Rachel McAdams, Liev Schreiber--;,http://ia.media-imdb.com/images/M/MV5BMjIyOTM5OTIzNV5BMl5BanBnXkFtZTgwMDkzODE2NjE@._V1_SX300.jpg--;
Stalker--;,Andrei Tarkovsky--;,1979--;,A guide leads two men through an area known as the Zone to find a room that grants wishes.--;,"Alisa Freyndlikh, Aleksandr Kaydanovskiy, Anatoliy Solonitsyn, Nikolay Grinko--;,http://ia.media-imdb.com/images/M/MV5BNDY2NjU0NDAxOF5BMl5BanBnXkFtZTgwNjQ4MTI2MTE@._V1_SX300.jpg--;
Stand by Me--;,Rob Reiner--;,1986--;,"After the death of a friend, a writer recounts a boyhood journey to find the body of a missing boy.--;,"Wil Wheaton, River Phoenix, Corey Feldman, Jerry O'Connell--;,http://ia.media-imdb.com/images/M/MV5BNDk2MTkyMTA1OF5BMl5BanBnXkFtZTcwOTc2Njk3OA@@._V1_SX300.jpg--;
Star Wars: Episode IV - A New Hope--;,George Lucas--;,1977--;,"Luke Skywalker joins forces with a Jedi Knight, a cocky pilot, a wookiee and two droids to save the galaxy from the Empire's world-destroying battle-station, while also attempting to rescue Princess Leia from the evil Darth Vader.--;,"Mark Hamill, Harrison Ford, Carrie Fisher, Peter Cushing--;,http://ia.media-imdb.com/images/M/MV5BOTIyMDY2NGQtOGJjNi00OTk4LWFhMDgtYmE3M2NiYzM0YTVmXkEyXkFqcGdeQXVyNTU1NTcwOTk@._V1_SX300.jpg--;
Star Wars: Episode V - The Empire Strikes Back--;,Irvin Kershner--;,1980--;,"After the rebels have been brutally overpowered by the Empire on their newly established base, Luke Skywalker takes advanced Jedi training with Master Yoda, while his friends are pursued by Darth Vader as part of his plan to capture Luke.--;,"Mark Hamill, Harrison Ford, Carrie Fisher, Billy Dee Williams--;,http://ia.media-imdb.com/images/M/MV5BMjE2MzQwMTgxN15BMl5BanBnXkFtZTcwMDQzNjk2OQ@@._V1_SX300.jpg--;
Star Wars: Episode VI - Return of the Jedi--;,Richard Marquand--;,1983--;,"After rescuing Han Solo from the palace of Jabba the Hutt, the rebels attempt to destroy the second Death Star, while Luke struggles to make Vader return from the dark side of the Force.--;,"Mark Hamill, Harrison Ford, Carrie Fisher, Billy Dee Williams--;,"http://ia.media-imdb.com/images/M/MV5BMTQ0MzI1NjYwOF5BMl5BanBnXkFtZTgwODU3NDU2MTE@._V1._CR93,97,1209,1861_SX89_AL_.jpg_V1_SX300.jpg--;
Star Wars: Episode VII - The Force Awakens--;,J.J. Abrams--;,2015--;,"Three decades after the defeat of the Galactic Empire, a new threat arises. The First Order attempts to rule the galaxy and only a ragtag group of heroes can stop them, along with the help of the Resistance.--;,"Harrison Ford, Mark Hamill, Carrie Fisher, Adam Driver--;,http://ia.media-imdb.com/images/M/MV5BOTAzODEzNDAzMl5BMl5BanBnXkFtZTgwMDU1MTgzNzE@._V1_SX300.jpg--;
Strangers on a Train--;,Alfred Hitchcock--;,1951--;,A psychotic socialite confronts a pro tennis star with a theory on how two complete strangers can get away with murder - a theory that he plans to implement.--;,"Farley Granger, Ruth Roman, Robert Walker, Leo G. Carroll--;,http://ia.media-imdb.com/images/M/MV5BMTcwNzk0MTQxMF5BMl5BanBnXkFtZTcwNjM5NTIwNA@@._V1_SX300.jpg--;
Suicide Squad--;,Bernard B. Ray--;,1935--;,"Larry Baker is a young fireman whose daring exploits have led him to receiving a lot of newspaper publicity which goes to his head. His sweetheart, Mary O'Connor, and fire-department ...--;,"Norman Foster, Joyce Compton, Robert Homans, Aggie Herring--;,http://ia.media-imdb.com/images/M/MV5BZWViZDljMjgtM2U4ZC00NzBkLWI4ZTQtNjI0N2QyZDRhNGNiXkEyXkFqcGdeQXVyMDMxMjQwMw@@._V1_SX300.jpg--;
Sunrise--;,F.W. Murnau--;,1927--;,"A married farmer falls under the spell of a slatternly woman from the city, who tries to convince him to drown his wife.--;,"George O'Brien, Janet Gaynor, Margaret Livingston, Bodil Rosing--;,http://ia.media-imdb.com/images/M/MV5BMjIzNzg4MzcxNV5BMl5BanBnXkFtZTgwMTgzNTE0MTE@._V1_SX300.jpg--;
Sunset Boulevard--;,Billy Wilder--;,1950--;,A hack screenwriter writes a screenplay for a former silent-film star who has faded into Hollywood obscurity.--;,"William Holden, Gloria Swanson, Erich von Stroheim, Nancy Olson--;,http://ia.media-imdb.com/images/M/MV5BMTc3NDYzODAwNV5BMl5BanBnXkFtZTgwODg1MTczMTE@._V1_SX300.jpg--;
Taxi Driver--;,Martin Scorsese--;,1976--;,"A mentally unstable Vietnam War veteran works as a night-time taxi driver in New York City where the perceived decadence and sleaze feeds his urge for violent action, attempting to save a preadolescent prostitute in the process.--;,"Diahnne Abbott, Frank Adu, Victor Argo, Gino Ardito--;,http://ia.media-imdb.com/images/M/MV5BMTQ1Nzg3MDQwN15BMl5BanBnXkFtZTcwNDE2NDU2MQ@@._V1_SX300.jpg--;
Terminator 2: Judgment Day--;,James Cameron--;,1991--;,"A cyborg, identical to the one who failed to kill Sarah Connor, must now protect her young son, John Connor, from a more advanced cyborg, made out of liquid metal.--;,"Arnold Schwarzenegger, Linda Hamilton, Edward Furlong, Robert Patrick--;,"http://ia.media-imdb.com/images/M/MV5BMTI4MDAwMDY3N15BMl5BanBnXkFtZTcwODIwMzMzMQ@@._V1._CR46,1,342,473_SY132_CR3,0,89,132_AL_.jpg_V1_SX300.jpg--;
Terminator Genisys--;,Alan Taylor--;,2015--;,"When John Connor, leader of the human resistance, sends Sgt. Kyle Reese back to 1984 to protect Sarah Connor and safeguard the future, an unexpected turn of events creates a fractured timeline.--;,"Arnold Schwarzenegger, Jason Clarke, Emilia Clarke, Jai Courtney--;,http://ia.media-imdb.com/images/M/MV5BMjM1NTc0NzE4OF5BMl5BanBnXkFtZTgwNDkyNjQ1NTE@._V1_SX300.jpg--;
Terminator Salvation--;,McG--;,2009--;,"In 2018, a mysterious new weapon in the war against the machines, half-human and half-machine, comes to John Connor on the eve of a resistance attack on Skynet. But whose side is he on, and can he be trusted?--;,"Christian Bale, Sam Worthington, Moon Bloodgood, Helena Bonham Carter--;,http://ia.media-imdb.com/images/M/MV5BODE1MTM1MzA2NF5BMl5BanBnXkFtZTcwODQ5MTA2Mg@@._V1_SX300.jpg--;
The 400 Blows--;,François Truffaut--;,1959--;,"Moving story of a young boy who, left without attention, delves into a life of petty crime.--;,"Jean-Pierre Léaud, Claire Maurier, Albert Rémy, Guy Decomble--;,http://ia.media-imdb.com/images/M/MV5BMTQzNTMzOTA2Ml5BMl5BanBnXkFtZTgwNDQ2OTI3MjE@._V1_SX300.jpg--;
The Amazing Spider-Man 2--;,Marc Webb--;,2014--;,"When New York is put under siege by Oscorp, it is up to Spider-Man to save the city he swore to protect as well as his loved ones.--;,"Andrew Garfield, Emma Stone, Jamie Foxx, Dane DeHaan--;,http://ia.media-imdb.com/images/M/MV5BOTA5NDYxNTg0OV5BMl5BanBnXkFtZTgwODE5NzU1MTE@._V1_SX300.jpg--;
The Amazing Spider-Man--;,Marc Webb--;,2012--;,"After Peter Parker is bitten by a genetically altered spider, he gains newfound, spider-like powers and ventures out to solve the mystery of his parent's mysterious death.--;,"Andrew Garfield, Emma Stone, Rhys Ifans, Denis Leary--;,http://ia.media-imdb.com/images/M/MV5BMjMyOTM4MDMxNV5BMl5BanBnXkFtZTcwNjIyNzExOA@@._V1_SX300.jpg--;
The Apartment--;,Billy Wilder--;,1960--;,"A man tries to rise in his company by letting its executives use his apartment for trysts, but complications and a romance of his own ensue.--;,"Jack Lemmon, Shirley MacLaine, Fred MacMurray, Ray Walston--;,http://ia.media-imdb.com/images/M/MV5BMTM1OTc4MzgzNl5BMl5BanBnXkFtZTcwNTE2NjgyMw@@._V1_SX300.jpg--;
The Assassin--;,Hsiao-Hsien Hou--;,2015--;,An assassin accepts a dangerous mission to kill a political leader in seventh-century China.--;,"Chen Chang, Qi Shu, Yun Zhou, Satoshi Tsumabuki--;,http://ia.media-imdb.com/images/M/MV5BNTczMTk3MjMyOV5BMl5BanBnXkFtZTgwMjA2Mjk4NjE@._V1_SX300.jpg--;
The Avengers--;,Joss Whedon--;,2012--;,Earth's mightiest heroes must come together and learn to fight as a team if they are to stop the mischievous Loki and his alien army from enslaving humanity.--;,"Robert Downey Jr., Chris Evans, Mark Ruffalo, Chris Hemsworth--;,http://ia.media-imdb.com/images/M/MV5BMTk2NTI1MTU4N15BMl5BanBnXkFtZTcwODg0OTY0Nw@@._V1_SX300.jpg--;
The Battle of Algiers--;,Gillo Pontecorvo--;,1966--;,"In the 1950s, fear and violence escalate as the people of Algiers fight for independence from the French government.--;,"Jean Martin, Yacef Saadi, Brahim Hadjadj, Samia Kerbash--;,http://ia.media-imdb.com/images/M/MV5BMTIzMjI1OTQxNV5BMl5BanBnXkFtZTcwMzc3NTYyMQ@@._V1_SX300.jpg--;
The Best Years of Our Lives--;,William Wyler--;,1946--;,Three World War II veterans return home to small-town America to discover that they and their families have been irreparably changed.--;,"Myrna Loy, Fredric March, Dana Andrews, Teresa Wright--;,http://ia.media-imdb.com/images/M/MV5BMTk1NTAxNzg3Nl5BMl5BanBnXkFtZTcwNjU4OTQwNw@@._V1_SX300.jpg--;
The Big Lebowski--;,"Joel Coen, Ethan Coen--;,1998--;,'The Dude' Lebowski, mistaken for a millionaire Lebowski, seeks restitution for his ruined rug and enlists his bowling buddies to help get it.--;,"Jeff Bridges, John Goodman, Julianne Moore, Steve Buscemi--;,http://ia.media-imdb.com/images/M/MV5BMTQ0NjUzMDMyOF5BMl5BanBnXkFtZTgwODA1OTU0MDE@._V1_SX300.jpg--;
The Big Short--;,Adam McKay--;,2015--;,"Four denizens in the world of high-finance predict the credit and housing bubble collapse of the mid-2000s, and decide to take on the big banks for their greed and lack of foresight.--;,"Ryan Gosling, Rudy Eisenzopf, Casey Groves, Charlie Talbert--;,http://ia.media-imdb.com/images/M/MV5BMjM2MTQ2MzcxOF5BMl5BanBnXkFtZTgwNzE4NTUyNzE@._V1_SX300.jpg--;
The Bourne Identity--;,Doug Liman--;,2002--;,"A man is picked up by a fishing boat, bullet-riddled and suffering from amnesia, before racing to elude assassins and regain his memory.--;,"Matt Damon, Franka Potente, Chris Cooper, Clive Owen--;,http://ia.media-imdb.com/images/M/MV5BMTQ3MDA4MDIyN15BMl5BanBnXkFtZTYwOTg0Njk4._V1_SX300.jpg--;
The Bourne Legacy--;,Tony Gilroy--;,2012--;,"An expansion of the universe from Robert Ludlum's novels, centered on a new hero whose stakes have been triggered by the events of the previous three films.--;,"Jeremy Renner, Scott Glenn, Stacy Keach, Edward Norton--;,http://ia.media-imdb.com/images/M/MV5BMTc4Njk3MDM1Nl5BMl5BanBnXkFtZTcwODgyOTMxOA@@._V1_SX300.jpg--;
The Bourne Supremacy--;,Paul Greengrass--;,2004--;,"When Jason Bourne is framed for a CIA operation gone awry, he is forced to resume his former life as a trained assassin to survive.--;,"Matt Damon, Franka Potente, Brian Cox, Julia Stiles--;,http://ia.media-imdb.com/images/M/MV5BMTAxODk0MjEyMjZeQTJeQWpwZ15BbWU2MDgzMzExNw@@._V1_SX300.jpg--;
The Bourne Ultimatum--;,Paul Greengrass--;,2007--;,Jason Bourne dodges a ruthless CIA official and his agents from a new assassination program while searching for the origins of his life as a trained killer.--;,"Matt Damon, Julia Stiles, David Strathairn, Scott Glenn--;,http://ia.media-imdb.com/images/M/MV5BMTgzNjMwOTM3N15BMl5BanBnXkFtZTcwMzA5MDY0MQ@@._V1_SX300.jpg--;
The Bourne Ultimatum--;,Paul Greengrass--;,2007--;,Jason Bourne dodges a ruthless CIA official and his agents from a new assassination program while searching for the origins of his life as a trained killer.--;,"Matt Damon, Julia Stiles, David Strathairn, Scott Glenn--;,http://ia.media-imdb.com/images/M/MV5BMTgzNjMwOTM3N15BMl5BanBnXkFtZTcwMzA5MDY0MQ@@._V1_SX300.jpg--;
The Bridge on the River Kwai--;,David Lean--;,1957--;,"After settling his differences with a Japanese PoW camp commander, a British colonel co-operates to oversee his men's construction of a railway bridge for their captors - while oblivious to a plan by the Allies to destroy it.--;,"William Holden, Alec Guinness, Jack Hawkins, Sessue Hayakawa--;,http://ia.media-imdb.com/images/M/MV5BMTc2NzA0NTEwNF5BMl5BanBnXkFtZTcwMzA0MTk3OA@@._V1_SX300.jpg--;
The Brothers Grimm--;,Terry Gilliam--;,2005--;,Will and Jake Grimm are traveling con-artists who encounter a genuine fairy-tale curse which requires true courage instead of their usual bogus exorcisms.--;,"Petr Ratimec, Barbora Lukesová, Anna Rust, Jeremy Robson--;,http://ia.media-imdb.com/images/M/MV5BMTk0OTY1NTc2M15BMl5BanBnXkFtZTcwMDkyNzEzMQ@@._V1_SX300.jpg--;
The Conjuring 2--;,James Wan--;,2016--;,Lorraine and Ed Warren travel to north London to help a single mother raising four children alone in a house plagued by malicious spirits.--;,"Vera Farmiga, Patrick Wilson, David Thewlis, Franka Potente--;,http://ia.media-imdb.com/images/M/MV5BYmY1OWFjNWUtMTc3YS00ZTM3LTk0MDYtNzBhOTEwYzBmMTlmXkEyXkFqcGdeQXVyNjQ4NTMyMTg@._V1_SX300.jpg--;
The Conjuring--;,James Wan--;,2013--;,Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse.--;,"Vera Farmiga, Patrick Wilson, Lili Taylor, Ron Livingston--;,http://ia.media-imdb.com/images/M/MV5BMTM3NjA1NDMyMV5BMl5BanBnXkFtZTcwMDQzNDMzOQ@@._V1_SX300.jpg--;
The Da Vinci Code--;,Ron Howard--;,2006--;,A murder inside the Louvre and clues in Da Vinci paintings lead to the discovery of a religious mystery protected by a secret society for two thousand years -- which could shake the foundations of Christianity.--;,"Tom Hanks, Audrey Tautou, Ian McKellen, Jean Reno--;,http://ia.media-imdb.com/images/M/MV5BMjIxMjQyMTc3Nl5BMl5BanBnXkFtZTcwMTA1MDUzMw@@._V1_SX300.jpg--;
The Dark Knight Rises--;,Christopher Nolan--;,2012--;,"Eight years after the Joker's reign of anarchy, the Dark Knight, with the help of the enigmatic Selina, is forced from his imposed exile to save Gotham City, now on the edge of total annihilation, from the brutal guerrilla terrorist Bane.--;,"Christian Bale, Gary Oldman, Tom Hardy, Joseph Gordon-Levitt--;,http://ia.media-imdb.com/images/M/MV5BMTk4ODQzNDY3Ml5BMl5BanBnXkFtZTcwODA0NTM4Nw@@._V1_SX300.jpg--;
The Dark Knight--;,Christopher Nolan--;,2008--;,"When the menace known as the Joker wreaks havoc and chaos on the people of Gotham, the caped crusader must come to terms with one of the greatest psychological tests of his ability to fight injustice.--;,"Christian Bale, Heath Ledger, Aaron Eckhart, Michael Caine--;,http://ia.media-imdb.com/images/M/MV5BMTMxNTMwODM0NF5BMl5BanBnXkFtZTcwODAyMTk2Mw@@._V1_SX300.jpg--;
The Deer Hunter--;,Michael Cimino--;,1978--;,An in-depth examination of the ways in which the U.S. Vietnam war impacts and disrupts the lives of people in a small industrial town in Pennsylvania.--;,"Robert De Niro, John Cazale, John Savage, Christopher Walken--;,http://ia.media-imdb.com/images/M/MV5BMTk3MTQzMDUwMF5BMl5BanBnXkFtZTgwMTUxNzYxMTE@._V1_SX300.jpg--;
The Departed--;,Martin Scorsese--;,2006--;,An undercover cop and a mole in the police attempt to identify each other while infiltrating an Irish gang in South Boston.--;,"Leonardo DiCaprio, Matt Damon, Jack Nicholson, Mark Wahlberg--;,http://ia.media-imdb.com/images/M/MV5BMTI1MTY2OTIxNV5BMl5BanBnXkFtZTYwNjQ4NjY3._V1_SX300.jpg--;
The Elephant Man--;,David Lynch--;,1980--;,"A Victorian surgeon rescues a heavily disfigured man who is mistreated while scraping a living as a side-show freak. Behind his monstrous facade, there is revealed a person of intelligence and sensitivity.--;,"Anthony Hopkins, John Hurt, Anne Bancroft, John Gielgud--;,http://ia.media-imdb.com/images/M/MV5BMTExNTk0MjIzNDZeQTJeQWpwZ15BbWU3MDY5ODI5Nzg@._V1_SX300.jpg--;
